Order_ID,Customer_ID,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Cost,Profit,Order_Date
ORD12827,CUST1099,North,Office Supplies,Paper,A4 Paper Pack,3,134.85,74.43,60.42,2024-04-22
ORD12828,CUST1160,South,Office Supplies,Binders,Binder A,4,679.43,573.06,106.37,2024-04-27
ORD12829,CUST1214,South,Technology,Accessories,Wireless Charger,1,963.11,723.62,239.49,2023-11-09
ORD12830,CUST1460,South,Office Supplies,Binders,Binder A,2,192.26,104.25,88.01,2024-01-14
ORD12831,CUST1934,South,Furniture,Bookcases,Metal Bookcase,7,814.72,595.97,218.75,2022-06-07
ORD12832,CUST1704,North,Technology,Accessories,Wireless Charger,1,622.1,505.51,116.59,2022-06-25
ORD12833,CUST1383,North,Office Supplies,Binders,Binder B,2,706.24,588.85,117.39,2022-03-28
ORD12834,CUST1782,South,Technology,Phones,iPhone Model A,7,65.65,52.45,13.2,2022-04-22
ORD12835,CUST1445,South,Office Supplies,Binders,Binder B,9,852.34,523.72,328.62,2024-01-01
ORD12836,CUST1568,East,Furniture,Chairs,Ergo Chair,8,644.04,402.95,241.09,2023-03-12
ORD12837,CUST1176,West,Furniture,Tables,Office Desk,10,958.39,492.01,466.38,2022-08-08
ORD12838,CUST1948,North,Technology,Accessories,Wireless Charger,7,583.99,330.89,253.1,2024-03-02
ORD12839,CUST1548,West,Technology,Copiers,Office Copier X,3,715.1,407.86,307.24,2022-02-25
ORD12840,CUST1235,North,Office Supplies,Paper,Premium Paper Pack,10,243.03,169.57,73.46,2023-12-31
ORD12841,CUST1755,South,Technology,Copiers,Office Copier X,9,915.69,535.39,380.3,2024-06-15
ORD12842,CUST1237,South,Technology,Phones,Pixel Model C,10,152.8,122.79,30.01,2023-07-11
ORD12843,CUST1905,North,Technology,Copiers,Office Copier X,6,505.61,437.21,68.4,2023-06-22
ORD12844,CUST1550,North,Furniture,Tables,Office Desk,9,155.15,117.66,37.49,2022-05-20
ORD12845,CUST1847,South,Technology,Accessories,Wireless Charger,4,240.55,135.36,105.19,2022-05-24
ORD12846,CUST1822,South,Office Supplies,Storage,Storage Box,9,686.6,506.35,180.25,2022-06-01
ORD12847,CUST1639,West,Technology,Accessories,Headphones,9,757.28,472.38,284.9,2022-03-24
ORD12848,CUST1755,East,Furniture,Chairs,Office Chair,6,453.49,300.3,153.19,2022-01-31
ORD12849,CUST1033,North,Technology,Copiers,Office Copier X,1,984.25,607.18,377.07,2022-03-27
ORD12850,CUST1330,South,Office Supplies,Storage,Storage Box,2,301.87,193.75,108.12,2023-12-06
ORD12851,CUST1194,West,Technology,Accessories,Headphones,6,568.95,341.9,227.05,2022-02-28
ORD12852,CUST1806,North,Office Supplies,Binders,Binder B,6,916.14,555.43,360.71,2023-01-24
ORD12853,CUST1688,North,Office Supplies,Storage,File Storage,5,896.86,485.55,411.31,2022-09-25
ORD12854,CUST1163,North,Office Supplies,Binders,Binder B,5,660.0,569.44,90.56,2023-05-18
ORD12855,CUST1534,North,Technology,Phones,Galaxy Model B,9,177.06,157.11,19.95,2023-09-29
ORD12856,CUST1807,North,Furniture,Tables,Office Desk,1,458.35,402.56,55.79,2023-06-04
ORD12857,CUST1445,West,Technology,Phones,Pixel Model C,1,680.05,422.06,257.99,2022-01-03
ORD12858,CUST1677,East,Technology,Accessories,Wireless Charger,6,196.42,122.07,74.35,2022-04-01
ORD12859,CUST1370,East,Office Supplies,Binders,Binder B,7,102.09,56.92,45.17,2023-07-31
ORD12860,CUST1125,South,Furniture,Chairs,Office Chair,9,113.61,76.03,37.58,2022-08-22
ORD12861,CUST1329,East,Office Supplies,Binders,Binder B,5,797.62,443.92,353.7,2024-04-21
ORD12862,CUST1174,West,Office Supplies,Binders,Binder A,8,139.02,105.29,33.73,2022-02-24
ORD12863,CUST1416,South,Technology,Accessories,Headphones,10,205.21,110.62,94.59,2023-07-26
ORD12864,CUST1471,East,Technology,Copiers,Office Copier X,3,175.18,152.32,22.86,2022-03-08
ORD12865,CUST1062,East,Technology,Phones,Galaxy Model B,5,823.26,528.22,295.04,2024-05-04
ORD12866,CUST1541,North,Office Supplies,Storage,Storage Box,5,659.26,471.31,187.95,2023-10-03
ORD12867,CUST1750,East,Office Supplies,Binders,Binder B,8,680.35,525.96,154.39,2022-09-12
ORD12868,CUST1528,South,Furniture,Bookcases,Wood Bookcase,9,632.45,383.54,248.91,2023-10-26
ORD12869,CUST1065,West,Furniture,Chairs,Ergo Chair,2,48.62,33.17,15.45,2022-05-25
ORD12870,CUST1713,West,Office Supplies,Storage,File Storage,3,892.06,649.24,242.82,2023-06-19
ORD12871,CUST1585,East,Furniture,Tables,Conference Table,1,834.07,747.87,86.2,2022-09-06
ORD12872,CUST1900,West,Office Supplies,Binders,Binder B,9,171.98,133.58,38.4,2023-03-18
ORD12873,CUST1219,North,Furniture,Tables,Conference Table,8,677.55,604.36,73.19,2024-06-13
ORD12874,CUST1041,West,Furniture,Bookcases,Metal Bookcase,3,985.74,763.62,222.12,2022-12-30
ORD12875,CUST1968,East,Furniture,Chairs,Ergo Chair,7,251.18,205.82,45.36,2024-03-18
ORD12876,CUST1234,East,Furniture,Bookcases,Wood Bookcase,5,115.96,94.19,21.77,2022-07-16
ORD12877,CUST1982,North,Office Supplies,Binders,Binder B,7,911.09,595.06,316.03,2022-11-12
ORD12878,CUST1421,East,Furniture,Bookcases,Wood Bookcase,4,634.33,426.31,208.02,2024-01-19
ORD12879,CUST1111,East,Technology,Copiers,Office Copier X,5,443.39,276.74,166.65,2022-12-06
ORD12880,CUST1742,South,Furniture,Bookcases,Wood Bookcase,6,764.51,668.54,95.97,2022-02-08
ORD12881,CUST1296,North,Furniture,Chairs,Ergo Chair,4,941.34,536.48,404.86,2022-08-02
ORD12882,CUST1993,East,Technology,Copiers,Office Copier Y,10,876.0,696.4,179.6,2022-11-19
ORD12883,CUST1904,North,Furniture,Bookcases,Wood Bookcase,3,260.31,137.16,123.15,2024-04-05
ORD12884,CUST1104,North,Technology,Copiers,Office Copier Y,9,275.32,238.12,37.2,2023-04-23
ORD12885,CUST1738,North,Office Supplies,Binders,Binder A,4,636.85,502.11,134.74,2023-08-31
ORD12886,CUST1093,South,Furniture,Chairs,Ergo Chair,7,264.58,208.42,56.16,2023-10-22
ORD12887,CUST1330,South,Technology,Accessories,USB Cable,2,37.84,24.6,13.24,2022-03-27
ORD12888,CUST1940,West,Furniture,Tables,Conference Table,8,630.49,352.09,278.4,2023-05-28
ORD12889,CUST1878,West,Office Supplies,Storage,Storage Box,1,824.77,489.92,334.85,2022-07-09
ORD12890,CUST1213,North,Technology,Copiers,Office Copier X,6,655.76,434.16,221.6,2024-03-08
ORD12891,CUST1424,North,Office Supplies,Binders,Binder A,4,600.08,325.83,274.25,2023-12-06
ORD12892,CUST1386,East,Furniture,Bookcases,Metal Bookcase,5,26.74,23.1,3.64,2024-01-17
ORD12893,CUST1290,North,Office Supplies,Paper,A4 Paper Pack,10,276.93,229.26,47.67,2023-11-28
ORD12894,CUST1218,West,Furniture,Bookcases,Metal Bookcase,3,999.36,584.2,415.16,2022-03-01
ORD12895,CUST1078,East,Office Supplies,Binders,Binder A,9,272.52,208.52,64.0,2023-10-17
ORD12896,CUST1790,East,Technology,Copiers,Office Copier Y,4,965.79,836.69,129.1,2022-08-25
ORD12897,CUST1406,West,Furniture,Chairs,Ergo Chair,7,507.85,415.44,92.41,2022-07-19
ORD12898,CUST1174,South,Technology,Copiers,Office Copier X,2,144.39,128.65,15.74,2022-09-03
ORD12899,CUST1462,East,Furniture,Tables,Office Desk,2,964.71,545.54,419.17,2022-04-05
ORD12900,CUST1261,North,Office Supplies,Storage,File Storage,3,306.43,165.49,140.94,2023-06-17
ORD12901,CUST1548,West,Office Supplies,Binders,Binder B,1,279.0,230.56,48.44,2024-03-07
ORD12902,CUST1811,East,Technology,Accessories,Wireless Charger,7,384.53,205.86,178.67,2023-03-22
ORD12903,CUST1989,North,Office Supplies,Storage,Storage Box,2,348.8,311.32,37.48,2024-02-04
ORD12904,CUST1131,West,Technology,Phones,iPhone Model A,1,633.39,422.13,211.26,2023-06-17
ORD12905,CUST1906,South,Furniture,Tables,Office Desk,10,174.87,156.42,18.45,2022-04-01
ORD12906,CUST1837,North,Furniture,Chairs,Office Chair,2,822.64,503.94,318.7,2022-11-25
ORD12907,CUST1962,South,Technology,Phones,iPhone Model A,5,79.37,41.48,37.89,2022-12-15
ORD12908,CUST1364,North,Furniture,Bookcases,Wood Bookcase,7,129.17,94.59,34.58,2023-08-09
ORD12909,CUST1111,West,Office Supplies,Paper,Premium Paper Pack,9,929.48,649.43,280.05,2023-10-22
ORD12910,CUST1924,South,Office Supplies,Binders,Binder B,5,844.52,572.88,271.64,2024-02-07
ORD12911,CUST1986,North,Technology,Phones,Galaxy Model B,9,711.5,564.04,147.46,2022-01-06
ORD12912,CUST1812,West,Technology,Accessories,Wireless Charger,4,182.22,117.44,64.78,2023-05-04
ORD12913,CUST1883,South,Furniture,Chairs,Ergo Chair,4,640.93,338.59,302.34,2023-10-23
ORD12914,CUST1383,North,Technology,Phones,Pixel Model C,6,367.92,262.67,105.25,2023-04-08
ORD12915,CUST1707,North,Office Supplies,Binders,Binder B,10,996.26,687.23,309.03,2023-08-18
ORD12916,CUST1724,North,Furniture,Tables,Conference Table,1,817.9,550.31,267.59,2024-01-02
ORD12917,CUST1463,East,Office Supplies,Binders,Binder B,10,798.43,589.37,209.06,2023-12-25
ORD12918,CUST1586,West,Office Supplies,Storage,File Storage,5,887.73,589.79,297.94,2024-04-30
ORD12919,CUST1565,West,Technology,Copiers,Office Copier Y,3,608.26,457.42,150.84,2023-07-03
ORD12920,CUST1802,East,Office Supplies,Paper,A4 Paper Pack,3,423.21,236.03,187.18,2022-12-05
ORD12921,CUST1578,North,Furniture,Chairs,Office Chair,10,102.62,51.99,50.63,2023-09-26
ORD12922,CUST1811,South,Technology,Phones,iPhone Model A,3,874.8,520.15,354.65,2024-05-09
ORD12923,CUST1799,South,Furniture,Chairs,Office Chair,7,219.39,174.29,45.1,2023-08-01
ORD12924,CUST1573,North,Furniture,Bookcases,Wood Bookcase,9,326.82,229.56,97.26,2023-04-30
ORD12925,CUST1158,West,Office Supplies,Binders,Binder B,7,170.89,151.05,19.84,2022-02-01
ORD12926,CUST1657,West,Technology,Copiers,Office Copier X,5,853.07,721.28,131.79,2023-07-30
ORD12927,CUST1965,South,Office Supplies,Storage,Storage Box,6,412.71,332.21,80.5,2023-11-18
ORD12928,CUST1678,East,Office Supplies,Binders,Binder A,9,152.44,76.75,75.69,2024-02-15
ORD12929,CUST1017,East,Technology,Accessories,Wireless Charger,2,29.77,21.87,7.9,2022-05-26
ORD12930,CUST1923,West,Furniture,Chairs,Ergo Chair,7,460.84,325.91,134.93,2023-08-28
ORD12931,CUST1781,East,Office Supplies,Storage,Storage Box,7,17.39,11.64,5.75,2023-11-08
ORD12932,CUST1272,North,Office Supplies,Paper,Premium Paper Pack,6,720.89,488.1,232.79,2023-02-21
ORD12933,CUST1645,North,Technology,Phones,Pixel Model C,8,734.9,435.95,298.95,2024-04-08
ORD12934,CUST1436,North,Office Supplies,Storage,Storage Box,4,815.01,599.34,215.67,2024-04-06
ORD12935,CUST1541,East,Office Supplies,Paper,A4 Paper Pack,5,218.66,130.03,88.63,2024-05-13
ORD12936,CUST1196,East,Furniture,Bookcases,Wood Bookcase,4,631.75,525.6,106.15,2023-08-25
ORD12937,CUST1815,East,Office Supplies,Paper,A4 Paper Pack,1,421.47,254.28,167.19,2024-05-02
ORD12938,CUST1982,South,Furniture,Chairs,Ergo Chair,1,868.34,666.63,201.71,2023-11-15
ORD12939,CUST1872,West,Office Supplies,Paper,Premium Paper Pack,2,453.6,315.32,138.28,2022-02-26
ORD12940,CUST1119,West,Office Supplies,Binders,Binder A,2,212.21,159.31,52.9,2023-11-16
ORD12941,CUST1197,East,Technology,Phones,iPhone Model A,7,365.16,328.01,37.15,2023-06-25
ORD12942,CUST1057,East,Technology,Accessories,Headphones,10,485.38,337.03,148.35,2022-03-16
ORD12943,CUST1878,East,Technology,Accessories,Wireless Charger,3,570.19,494.19,76.0,2024-06-02
ORD12944,CUST1644,South,Office Supplies,Paper,Premium Paper Pack,3,802.81,546.27,256.54,2022-02-21
ORD12945,CUST1747,East,Technology,Copiers,Office Copier Y,5,721.51,529.94,191.57,2022-01-18
ORD12946,CUST1917,West,Furniture,Tables,Office Desk,7,497.44,286.99,210.45,2022-06-16
ORD12947,CUST1059,West,Technology,Copiers,Office Copier Y,7,469.3,280.8,188.5,2023-11-19
ORD12948,CUST1133,South,Furniture,Chairs,Ergo Chair,8,915.69,580.7,334.99,2024-01-13
ORD12949,CUST1640,West,Furniture,Chairs,Ergo Chair,10,952.74,679.52,273.22,2023-12-18
ORD12950,CUST1954,North,Furniture,Chairs,Office Chair,9,635.23,455.57,179.66,2023-11-22
ORD12951,CUST1546,East,Technology,Phones,iPhone Model A,4,138.09,89.8,48.29,2023-04-10
ORD12952,CUST1237,North,Technology,Accessories,Wireless Charger,3,108.15,81.02,27.13,2022-07-27
ORD12953,CUST1353,West,Technology,Accessories,Headphones,2,452.41,366.99,85.42,2023-04-21
ORD12954,CUST1010,South,Technology,Copiers,Office Copier X,2,228.27,129.16,99.11,2023-09-10
ORD12955,CUST1167,North,Furniture,Chairs,Ergo Chair,7,412.27,358.94,53.33,2022-09-01
ORD12956,CUST1844,East,Technology,Accessories,Wireless Charger,9,713.32,476.19,237.13,2023-08-11
ORD12957,CUST1999,East,Furniture,Chairs,Ergo Chair,4,522.1,278.64,243.46,2023-04-04
ORD12958,CUST1076,East,Furniture,Tables,Conference Table,3,984.73,754.86,229.87,2024-06-04
ORD12959,CUST1592,East,Technology,Phones,Galaxy Model B,5,292.55,214.83,77.72,2023-06-07
ORD12960,CUST1044,North,Furniture,Tables,Office Desk,1,118.39,104.93,13.46,2022-08-31
ORD12961,CUST1462,South,Office Supplies,Paper,A4 Paper Pack,7,183.04,138.97,44.07,2023-04-27
ORD12962,CUST1547,North,Technology,Accessories,Headphones,8,253.0,199.12,53.88,2023-11-15
ORD12963,CUST1525,South,Technology,Phones,iPhone Model A,3,779.05,599.38,179.67,2023-10-17
ORD12964,CUST1094,West,Office Supplies,Storage,Storage Box,2,618.35,529.92,88.43,2023-10-06
ORD12965,CUST1198,East,Office Supplies,Paper,A4 Paper Pack,10,87.84,55.55,32.29,2023-07-14
ORD12966,CUST1348,West,Office Supplies,Storage,File Storage,4,255.8,228.99,26.81,2024-02-16
ORD12967,CUST1436,South,Office Supplies,Binders,Binder A,9,395.5,313.65,81.85,2022-07-01
ORD12968,CUST1556,East,Furniture,Chairs,Office Chair,4,687.88,402.29,285.59,2023-08-10
ORD12969,CUST1768,West,Office Supplies,Binders,Binder B,10,246.61,151.05,95.56,2023-07-12
ORD12970,CUST1736,West,Furniture,Bookcases,Wood Bookcase,8,417.02,247.6,169.42,2023-05-05
ORD12971,CUST1716,North,Furniture,Tables,Conference Table,7,29.45,25.08,4.37,2023-06-15
ORD12972,CUST1798,South,Technology,Accessories,USB Cable,7,965.95,614.95,351.0,2023-07-08
ORD12973,CUST1147,North,Office Supplies,Binders,Binder A,4,345.12,173.54,171.58,2023-10-07
ORD12974,CUST1357,East,Office Supplies,Binders,Binder A,7,683.45,567.38,116.07,2023-11-27
ORD12975,CUST1894,East,Technology,Accessories,Headphones,8,155.14,87.48,67.66,2022-04-18
ORD12976,CUST1703,East,Furniture,Bookcases,Wood Bookcase,2,792.18,591.38,200.8,2023-06-20
ORD12977,CUST1666,South,Technology,Copiers,Office Copier X,6,54.41,40.75,13.66,2023-08-05
ORD12978,CUST1407,West,Office Supplies,Binders,Binder B,4,315.83,204.5,111.33,2023-03-17
ORD12979,CUST1638,East,Office Supplies,Binders,Binder A,3,772.03,636.44,135.59,2022-02-08
ORD12980,CUST1871,East,Technology,Copiers,Office Copier X,9,406.35,357.13,49.22,2023-03-20
ORD12981,CUST1998,East,Office Supplies,Paper,A4 Paper Pack,5,412.4,333.52,78.88,2023-09-13
ORD12982,CUST1345,North,Office Supplies,Binders,Binder B,6,489.04,420.09,68.95,2023-04-08
ORD12983,CUST1641,West,Technology,Copiers,Office Copier Y,2,908.68,486.11,422.57,2023-01-01
ORD12984,CUST1945,South,Technology,Copiers,Office Copier Y,8,937.13,778.02,159.11,2023-02-04
ORD12985,CUST1489,South,Office Supplies,Storage,Storage Box,1,793.4,460.46,332.94,2023-09-23
ORD12986,CUST1462,East,Furniture,Chairs,Ergo Chair,8,807.07,677.98,129.09,2023-05-22
ORD12987,CUST1625,West,Furniture,Bookcases,Wood Bookcase,10,296.26,260.98,35.28,2023-08-12
ORD12988,CUST1937,West,Office Supplies,Paper,A4 Paper Pack,3,59.36,33.24,26.12,2022-11-24
ORD12989,CUST1528,South,Furniture,Bookcases,Wood Bookcase,9,542.21,395.99,146.22,2022-11-22
ORD12990,CUST1697,North,Furniture,Bookcases,Wood Bookcase,4,648.7,328.75,319.95,2023-01-13
ORD12991,CUST1053,East,Technology,Copiers,Office Copier Y,7,960.76,497.52,463.24,2023-01-26
ORD12992,CUST1745,East,Office Supplies,Paper,A4 Paper Pack,1,151.63,76.67,74.96,2023-11-21
ORD12993,CUST1127,South,Furniture,Bookcases,Wood Bookcase,6,571.19,498.6,72.59,2024-05-22
ORD12994,CUST1383,East,Furniture,Chairs,Office Chair,8,669.29,554.88,114.41,2023-08-31
ORD12995,CUST1403,South,Technology,Accessories,Headphones,5,23.15,16.59,6.56,2022-07-10
ORD12996,CUST1653,South,Office Supplies,Binders,Binder B,7,464.97,325.29,139.68,2024-04-30
ORD12997,CUST1887,South,Technology,Copiers,Office Copier X,6,81.49,63.05,18.44,2023-02-19
ORD12998,CUST1168,East,Technology,Copiers,Office Copier Y,3,508.19,409.63,98.56,2023-06-30
ORD12999,CUST1779,East,Office Supplies,Paper,A4 Paper Pack,6,490.44,274.53,215.91,2023-02-03
ORD13000,CUST1171,South,Furniture,Bookcases,Wood Bookcase,4,651.77,370.83,280.94,2022-12-18
ORD13001,CUST1542,East,Technology,Phones,Pixel Model C,2,873.67,651.1,222.57,2023-07-28
ORD13002,CUST1727,West,Furniture,Tables,Conference Table,8,165.63,146.57,19.06,2023-06-16
ORD13003,CUST1269,West,Office Supplies,Paper,A4 Paper Pack,10,523.18,276.85,246.33,2022-11-25
ORD13004,CUST1774,West,Office Supplies,Paper,Premium Paper Pack,4,630.56,379.14,251.42,2022-01-08
ORD13005,CUST1198,East,Office Supplies,Storage,Storage Box,9,805.66,666.38,139.28,2024-04-24
ORD13006,CUST1590,North,Technology,Accessories,Headphones,8,979.16,686.14,293.02,2022-06-18
ORD13007,CUST1048,South,Office Supplies,Storage,File Storage,10,460.41,368.97,91.44,2022-08-30
ORD13008,CUST1275,North,Technology,Accessories,USB Cable,7,141.15,101.45,39.7,2022-11-11
ORD13009,CUST1090,East,Furniture,Tables,Conference Table,6,550.79,295.11,255.68,2024-04-27
ORD13010,CUST1335,South,Technology,Phones,Pixel Model C,3,423.8,356.55,67.25,2023-01-10
ORD13011,CUST1634,South,Furniture,Tables,Conference Table,4,857.59,462.84,394.75,2024-03-28
ORD13012,CUST1436,West,Furniture,Chairs,Ergo Chair,10,99.81,60.39,39.42,2022-09-30
ORD13013,CUST1975,South,Office Supplies,Storage,Storage Box,5,876.02,483.18,392.84,2024-02-28
ORD13014,CUST1811,North,Technology,Accessories,USB Cable,8,722.8,390.65,332.15,2023-01-28
ORD13015,CUST1630,North,Office Supplies,Storage,File Storage,9,626.91,402.74,224.17,2022-03-03
ORD13016,CUST1619,South,Furniture,Chairs,Office Chair,6,791.02,469.45,321.57,2022-05-13
ORD13017,CUST1240,East,Furniture,Chairs,Ergo Chair,6,642.81,382.0,260.81,2023-07-25
ORD13018,CUST1828,West,Furniture,Chairs,Office Chair,10,716.52,608.66,107.86,2023-06-03
ORD13019,CUST1425,West,Office Supplies,Paper,Premium Paper Pack,5,135.53,114.74,20.79,2024-06-02
ORD13020,CUST1171,South,Furniture,Bookcases,Metal Bookcase,9,597.64,329.21,268.43,2022-12-12
ORD13021,CUST1758,East,Office Supplies,Storage,File Storage,10,433.27,244.51,188.76,2023-03-09
ORD13022,CUST1987,East,Furniture,Bookcases,Metal Bookcase,3,703.34,565.17,138.17,2023-05-30
ORD13023,CUST1131,East,Office Supplies,Binders,Binder A,7,114.74,80.6,34.14,2022-12-07
ORD13024,CUST1026,South,Technology,Phones,iPhone Model A,3,816.48,713.98,102.5,2024-03-31
ORD13025,CUST1314,East,Office Supplies,Binders,Binder A,2,518.38,456.23,62.15,2022-08-31
ORD13026,CUST1134,North,Furniture,Tables,Conference Table,4,540.33,355.36,184.97,2022-01-06
ORD13027,CUST1331,East,Furniture,Chairs,Ergo Chair,7,849.72,592.42,257.3,2023-07-23
ORD13028,CUST1755,South,Office Supplies,Binders,Binder B,5,477.18,332.18,145.0,2022-10-19
ORD13029,CUST1871,West,Furniture,Bookcases,Metal Bookcase,3,848.32,706.46,141.86,2023-05-27
ORD13030,CUST1986,South,Furniture,Tables,Office Desk,5,409.48,259.33,150.15,2023-10-21
ORD13031,CUST1423,South,Office Supplies,Binders,Binder A,6,497.01,362.37,134.64,2024-05-16
ORD13032,CUST1527,South,Furniture,Tables,Conference Table,2,245.95,201.08,44.87,2023-06-23
ORD13033,CUST1223,South,Office Supplies,Storage,Storage Box,3,491.62,311.5,180.12,2022-07-14
ORD13034,CUST1856,North,Technology,Phones,Pixel Model C,3,115.75,68.93,46.82,2024-06-18
ORD13035,CUST1861,North,Office Supplies,Paper,A4 Paper Pack,1,949.79,590.81,358.98,2023-01-22
ORD13036,CUST1756,North,Technology,Copiers,Office Copier X,7,177.17,121.23,55.94,2022-09-26
ORD13037,CUST1501,South,Technology,Copiers,Office Copier Y,6,314.02,161.43,152.59,2022-01-25
ORD13038,CUST1545,South,Furniture,Tables,Conference Table,8,329.91,236.76,93.15,2022-07-01
ORD13039,CUST1805,South,Furniture,Tables,Office Desk,6,556.2,357.43,198.77,2022-09-24
ORD13040,CUST1764,East,Office Supplies,Storage,File Storage,8,452.83,401.3,51.53,2022-05-19
ORD13041,CUST1388,South,Office Supplies,Binders,Binder B,3,383.57,231.4,152.17,2023-09-26
ORD13042,CUST1092,West,Furniture,Bookcases,Wood Bookcase,2,251.03,171.48,79.55,2023-02-06
ORD13043,CUST1054,South,Office Supplies,Paper,A4 Paper Pack,8,761.92,443.74,318.18,2022-06-29
ORD13044,CUST1064,West,Office Supplies,Binders,Binder A,8,712.2,362.13,350.07,2024-03-17
ORD13045,CUST1734,South,Office Supplies,Storage,Storage Box,1,424.74,344.19,80.55,2022-11-30
ORD13046,CUST1186,South,Technology,Copiers,Office Copier X,7,345.35,250.55,94.8,2022-06-25
ORD13047,CUST1978,North,Office Supplies,Paper,Premium Paper Pack,10,212.93,169.66,43.27,2022-03-19
ORD13048,CUST1655,East,Technology,Copiers,Office Copier X,4,61.76,51.94,9.82,2022-06-20
ORD13049,CUST1332,East,Office Supplies,Binders,Binder A,6,206.21,175.23,30.98,2023-07-24
ORD13050,CUST1962,East,Furniture,Tables,Conference Table,8,359.0,283.28,75.72,2024-01-13
ORD13051,CUST1660,West,Office Supplies,Storage,File Storage,4,326.03,281.16,44.87,2022-06-15
ORD13052,CUST1827,West,Furniture,Chairs,Ergo Chair,10,135.37,77.35,58.02,2022-12-07
ORD13053,CUST1267,East,Office Supplies,Paper,A4 Paper Pack,3,498.1,265.38,232.72,2023-04-03
ORD13054,CUST1618,West,Technology,Phones,Pixel Model C,3,204.02,179.03,24.99,2023-03-27
ORD13055,CUST1071,South,Technology,Accessories,USB Cable,10,976.72,635.36,341.36,2023-04-25
ORD13056,CUST1777,West,Office Supplies,Binders,Binder A,8,924.05,663.4,260.65,2023-12-26
ORD13057,CUST1916,East,Technology,Copiers,Office Copier X,3,277.05,216.36,60.69,2022-06-02
ORD13058,CUST1028,North,Technology,Accessories,Wireless Charger,1,662.31,593.2,69.11,2023-07-16
ORD13059,CUST1192,South,Technology,Phones,Galaxy Model B,9,272.4,209.43,62.97,2023-05-16
ORD13060,CUST1621,West,Office Supplies,Storage,File Storage,6,61.5,33.55,27.95,2023-12-02
ORD13061,CUST1215,East,Office Supplies,Storage,File Storage,3,13.88,12.49,1.39,2022-08-31
ORD13062,CUST1652,West,Technology,Phones,iPhone Model A,1,804.25,655.21,149.04,2022-10-12
ORD13063,CUST1309,South,Furniture,Bookcases,Wood Bookcase,10,514.63,319.08,195.55,2024-05-25
ORD13064,CUST1813,East,Technology,Accessories,USB Cable,6,159.75,98.07,61.68,2024-05-05
ORD13065,CUST1892,South,Technology,Copiers,Office Copier X,1,382.21,306.73,75.48,2024-03-08
ORD13066,CUST1152,South,Office Supplies,Storage,File Storage,1,544.27,289.0,255.27,2022-04-05
ORD13067,CUST1310,South,Furniture,Tables,Conference Table,1,27.85,15.06,12.79,2023-09-19
ORD13068,CUST1843,South,Technology,Copiers,Office Copier Y,8,416.39,363.62,52.77,2022-03-26
ORD13069,CUST1215,West,Technology,Copiers,Office Copier X,3,641.03,526.11,114.92,2023-02-12
ORD13070,CUST1049,South,Office Supplies,Binders,Binder A,4,471.71,304.1,167.61,2022-06-11
ORD13071,CUST1120,West,Furniture,Tables,Conference Table,1,117.32,99.77,17.55,2022-04-28
ORD13072,CUST1620,North,Technology,Phones,Galaxy Model B,7,785.33,445.48,339.85,2022-04-18
ORD13073,CUST1132,South,Technology,Phones,Pixel Model C,1,517.14,359.39,157.75,2023-04-03
ORD13074,CUST1139,East,Office Supplies,Storage,File Storage,4,628.84,552.42,76.42,2022-07-22
ORD13075,CUST1947,South,Technology,Accessories,Headphones,4,583.97,418.17,165.8,2023-03-18
ORD13076,CUST1389,East,Technology,Copiers,Office Copier X,3,59.82,31.42,28.4,2023-04-12
ORD13077,CUST1666,East,Office Supplies,Binders,Binder A,5,195.47,100.27,95.2,2022-06-30
ORD13078,CUST1102,North,Furniture,Chairs,Office Chair,9,745.92,588.78,157.14,2022-05-24
ORD13079,CUST1944,East,Technology,Copiers,Office Copier Y,3,144.7,120.74,23.96,2022-06-03
ORD13080,CUST1610,East,Furniture,Chairs,Ergo Chair,10,163.24,101.29,61.95,2022-07-18
ORD13081,CUST1717,East,Furniture,Bookcases,Metal Bookcase,2,256.49,166.44,90.05,2024-04-09
ORD13082,CUST1759,North,Technology,Copiers,Office Copier Y,3,262.12,182.33,79.79,2024-03-08
ORD13083,CUST1711,West,Technology,Phones,iPhone Model A,8,413.33,369.78,43.55,2022-05-02
ORD13084,CUST1145,East,Technology,Accessories,Wireless Charger,9,65.37,36.4,28.97,2022-12-01
ORD13085,CUST1552,East,Furniture,Tables,Conference Table,4,62.3,46.75,15.55,2024-05-16
ORD13086,CUST1027,East,Technology,Copiers,Office Copier X,1,63.96,53.38,10.58,2022-05-25
ORD13087,CUST1493,North,Furniture,Chairs,Office Chair,10,516.82,367.36,149.46,2022-06-15
ORD13088,CUST1490,South,Office Supplies,Paper,Premium Paper Pack,1,565.98,321.66,244.32,2022-06-20
ORD13089,CUST1613,North,Furniture,Bookcases,Wood Bookcase,7,205.71,129.09,76.62,2023-03-13
ORD13090,CUST1882,North,Furniture,Chairs,Ergo Chair,3,597.56,349.0,248.56,2024-05-30
ORD13091,CUST1288,North,Furniture,Tables,Office Desk,3,125.17,111.16,14.01,2024-04-27
ORD13092,CUST1899,North,Technology,Copiers,Office Copier Y,1,31.76,26.08,5.68,2022-09-13
ORD13093,CUST1060,North,Technology,Copiers,Office Copier Y,7,790.15,489.01,301.14,2023-05-24
ORD13094,CUST1577,West,Furniture,Tables,Office Desk,10,144.27,80.54,63.73,2022-03-08
